Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
649225bf87444a321a72c000,607dc630d2d30aa7e8699c23,APPROVED,2023-06-20T22:18:42.224000Z,2023-06-20T22:22:21.818000Z,2023-06-21T14:48:50.311000,2023-06-20T22:22:22.511779Z,220,C92BA3A3,3086,32,Male,White,Poland,United States,United States,Polish,No,Full-Time
649225c8787c2d48638b984e,60469cfa17b0fd0dca2c2286,APPROVED,2023-06-20T22:19:01.708000Z,2023-06-20T22:25:42.198000Z,2023-06-21T14:48:50.462000,2023-06-20T22:25:42.861483Z,401,C92BA3A3,392,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
649225cc159598f0c422c53e,5b99867122901b0001fdbd15,APPROVED,2023-06-20T22:19:37.654000Z,2023-06-20T22:23:57.469000Z,2023-06-21T14:49:15.875000,2023-06-20T22:23:58.246954Z,260,C92BA3A3,746,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649225e597a0e8e3d6e5a709,5d6e502d05e693001ea14a37,APPROVED,2023-06-20T22:19:22.602000Z,2023-06-20T22:26:12.318000Z,2023-06-21T14:48:50.636000,2023-06-20T22:26:12.882695Z,410,C92BA3A3,1331,59,Male,White,Czech Republic,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649225f1bcea2595203495e7,5a792c898fe2dc0001058c3b,APPROVED,2023-06-20T22:19:35.766000Z,2023-06-20T22:32:06.783000Z,2023-06-21T14:49:16.020000,2023-06-20T22:32:07.320294Z,752,C92BA3A3,4450,35,Female,White,United States,United States,United States,English,No,Part-Time
649226009fee8bc4af64405b,5ba6d507cf54e40001c45aaf,APPROVED,2023-06-20T22:19:47.273000Z,2023-06-20T22:25:10.856000Z,2023-06-21T14:48:50.810000,2023-06-20T22:25:11.643801Z,324,C92BA3A3,1307,38,Male,Mixed,United States,United States,United States,English,No,Full-Time
64922603241a41849876df94,63dc7c4191d5e30193f1db36,APPROVED,2023-06-20T22:19:53.557000Z,2023-06-20T22:29:47.398000Z,2023-06-21T14:49:16.171000,2023-06-20T22:29:48.210543Z,594,C92BA3A3,869,36,Female,White,United States,United States,United States,English,No,Full-Time
6492260ea17ee1fa76948e9b,60ff1b7ee8195ff024c8c33f,APPROVED,2023-06-20T22:20:04.216000Z,2023-06-20T22:25:09.698000Z,2023-06-21T14:49:16.318000,2023-06-20T22:25:10.225720Z,306,C92BA3A3,159,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6492263f7aea71f1656e5d63,63d038b4d8d9332a346dea31,APPROVED,2023-06-20T22:20:50.976000Z,2023-06-20T22:28:24.962000Z,2023-06-21T14:49:16.465000,2023-06-20T22:28:25.457518Z,454,C92BA3A3,560,23,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
649226417cde6e8385a96243,5efd12bb12f04114e442283c,APPROVED,2023-06-20T22:20:52.411000Z,2023-06-20T22:28:08.969000Z,2023-06-21T14:49:16.609000,2023-06-20T22:28:09.537412Z,437,C92BA3A3,2821,63,Female,White,United States,United States,United States,English,No,Part-Time
649226559fee8bc4af644079,63ebf25595f1aa5e5bfd5e69,APPROVED,2023-06-20T22:21:14.907000Z,2023-06-20T22:26:34.994000Z,2023-06-21T14:49:16.760000,2023-06-20T22:26:35.552538Z,321,C92BA3A3,837,21,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
649226707cde6e8385a96252,60f22ce19d3c98dacd6d464f,APPROVED,2023-06-20T22:23:23.797000Z,2023-06-20T22:31:02.084000Z,2023-06-21T14:49:16.934000,2023-06-20T22:31:02.593973Z,459,C92BA3A3,1161,25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922671edf32d580692eb31,62b66f9e7e9410854b1a987c,APPROVED,2023-06-20T22:21:43.566000Z,2023-06-20T22:35:28.627000Z,2023-06-21T14:49:17.084000,2023-06-20T22:35:29.133440Z,826,C92BA3A3,1070,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64922674171163afab9e0653,5f07d91543f6204114f94418,APPROVED,2023-06-20T22:21:44.618000Z,2023-06-20T22:30:00.975000Z,2023-06-21T14:49:17.252000,2023-06-20T22:30:01.957917Z,497,C92BA3A3,894,26,Female,Other,United States,United States,United States,Spanish,No,Part-Time
64922676f3a7a07667931796,5e2c7806bb1a6e000cf7f2e8,APPROVED,2023-06-20T22:21:47.843000Z,2023-06-20T22:36:12.276000Z,2023-06-21T14:48:50.988000,2023-06-20T22:36:12.834515Z,865,C92BA3A3,3010,45,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922677aee389cbdd767142,5d4732b70829350016ed314d,APPROVED,2023-06-20T22:21:51.293000Z,2023-06-20T22:27:19.053000Z,2023-06-21T14:48:51.166000,2023-06-20T22:27:19.510494Z,328,C92BA3A3,1321,51,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
649226a761ee1ef835149f0e,611ace65a6210e35e2aa05eb,APPROVED,2023-06-20T22:22:36.733000Z,2023-06-20T22:30:11.293000Z,2023-06-21T14:48:51.317000,2023-06-20T22:30:11.827248Z,455,C92BA3A3,396,36,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649226b186bdbaf810b40984,63841b0a77166c22d8b325f5,APPROVED,2023-06-20T22:22:46.740000Z,2023-06-20T22:27:38.158000Z,2023-06-21T14:49:17.406000,2023-06-20T22:27:38.661500Z,292,C92BA3A3,1508,64,Female,White,United States,United States,United States,English,No,Part-Time
649226c3bcea259520349605,5f8f9f84c51c5c21ad7b356a,APPROVED,2023-06-20T22:23:02.843000Z,2023-06-20T22:36:16.239000Z,2023-06-21T14:49:17.567000,2023-06-20T22:36:16.755204Z,794,C92BA3A3,378,27,Female,Mixed,Hong Kong,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649226d539894dbe5276d94a,640125ccc6e7619cbe0c082b,APPROVED,2023-06-20T22:23:33.651000Z,2023-06-20T22:32:07.606000Z,2023-06-21T14:49:17.725000,2023-06-20T22:32:10.882521Z,514,C92BA3A3,446,36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
649226ecaee389cbdd76716c,55b6ed4afdf99b437183fa6f,APPROVED,2023-06-20T22:27:03.687000Z,2023-06-20T22:42:10.997000Z,2023-06-21T14:49:17.872000,2023-06-20T22:42:11.527558Z,908,C92BA3A3,3733,50,Female,White,United States,United States,United States,English,No,Full-Time
649227031a2bfe6311357469,63d1ba26718c4dbbc09475e8,APPROVED,2023-06-20T22:24:07.147000Z,2023-06-20T22:29:24.616000Z,2023-06-21T14:48:51.479000,2023-06-20T22:29:25.082149Z,318,C92BA3A3,638,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
649227065dcb0a884c8b9887,6094a41f36a19091aa12d460,APPROVED,2023-06-20T22:24:13.244000Z,2023-06-20T22:32:05.323000Z,2023-06-21T14:48:51.666000,2023-06-20T22:32:05.917844Z,473,C92BA3A3,3703,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227074730f81755fe742b,5fe3f539dd8cf10e7d545231,APPROVED,2023-06-20T22:24:13.611000Z,2023-06-20T22:38:42.196000Z,2023-06-21T14:48:51.859000,2023-06-20T22:38:42.623924Z,869,C92BA3A3,1712,32,Male,Other,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
6492271365f7cdbd2e275058,5f9197e7ddb45101595fa2ce,APPROVED,2023-06-20T22:24:26.685000Z,2023-06-20T22:34:19.609000Z,2023-06-21T14:49:18.023000,2023-06-20T22:34:20.274328Z,593,C92BA3A3,217,46,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
649227137587724c3af67fbc,5c054e8a553fb800011917d7,APPROVED,2023-06-20T22:24:28.461000Z,2023-06-20T22:31:43.735000Z,2023-06-21T14:48:52.113000,2023-06-20T22:31:44.195599Z,436,C92BA3A3,3694,24,Male,White,United States,United States,United States,English,Yes,Other
64922728e190da47ea3fcb6f,60dd11ad22b5aac3f6255f87,APPROVED,2023-06-20T22:24:44.850000Z,2023-06-20T22:30:34.923000Z,2023-06-21T14:49:18.177000,2023-06-20T22:30:35.446452Z,351,C92BA3A3,2184,30,Female,Mixed,United States,United States,United States,English,No,Full-Time
6492274d2cf0b08179948ec1,62c61250e85c96fc1794c7db,APPROVED,2023-06-20T22:25:22.076000Z,2023-06-20T22:29:54.018000Z,2023-06-21T14:48:52.277000,2023-06-20T22:29:54.554661Z,272,C92BA3A3,1069,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6492275bd2982e36df366bad,5f627ea43a49581b4438a944,APPROVED,2023-06-20T22:25:39.513000Z,2023-06-20T22:33:54.389000Z,2023-06-21T14:48:52.431000,2023-06-20T22:33:55.392537Z,495,C92BA3A3,1735,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6492275c40e6a3ee34fe73cf,60014f23d29c002a41582ae5,APPROVED,2023-06-20T22:25:35.830000Z,2023-06-20T22:33:33.821000Z,2023-06-21T14:48:52.585000,2023-06-20T22:33:34.366415Z,478,C92BA3A3,587,20,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922760d1268baf16e5a6c4,62e9af0ad2d5938d280419ad,APPROVED,2023-06-20T22:25:47.880000Z,2023-06-20T22:40:33.586000Z,2023-06-21T14:48:52.738000,2023-06-20T22:40:34.152755Z,886,C92BA3A3,1011,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6492276272fbc51742644088,644456244b8bca2f94fae056,APPROVED,2023-06-20T22:25:41.458000Z,2023-06-20T22:38:38.788000Z,2023-06-21T14:48:52.907000,2023-06-20T22:38:39.285795Z,778,C92BA3A3,302,55,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64922765e2f1a55721c5d966,6310b7e45cc45870119322f5,APPROVED,2023-06-20T22:25:44.480000Z,2023-06-20T22:33:13.004000Z,2023-06-21T14:49:18.334000,2023-06-20T22:33:13.484787Z,449,C92BA3A3,616,25,Female,White,United States,United States,United States,English,Yes,Other
6492276811ba63dc27b61b2b,59ee22ec5de9b000017ed797,APPROVED,2023-06-20T22:26:11.502000Z,2023-06-20T22:31:48.095000Z,2023-06-21T14:48:53.061000,2023-06-20T22:31:48.849011Z,337,C92BA3A3,2103,28,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922770e190da47ea3fcb7a,61084e45d53567348ae45e57,APPROVED,2023-06-20T22:25:58.247000Z,2023-06-20T22:32:01.648000Z,2023-06-21T14:49:18.484000,2023-06-20T22:32:02.187823Z,364,C92BA3A3,1634,46,Female,White,United States,United States,United States,English,No,Other
64922783cb37fc2f4ef06e6a,6317ac941faaf331c4573eab,APPROVED,2023-06-20T22:26:14.375000Z,2023-06-20T22:31:51.597000Z,2023-06-21T14:48:53.214000,2023-06-20T22:31:52.350607Z,338,C92BA3A3,1184,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6492278a63997daaf9e06db3,60ff4278d80ae9f23e25eb4b,APPROVED,2023-06-20T22:27:24.423000Z,2023-06-20T22:37:47.904000Z,2023-06-21T14:49:18.632000,2023-06-20T22:37:48.395430Z,624,C92BA3A3,3316,23,Female,Asian,United States,United States,United States,English,No,Full-Time
64922790e822622cd82645d4,5e49da75ea0f3c4553a9e3b2,APPROVED,2023-06-20T22:26:28.728000Z,2023-06-20T22:44:01.009000Z,2023-06-21T14:49:18.778000,2023-06-20T22:44:05.588939Z,1053,C92BA3A3,1358,24,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64922792ac343dded0e06d8f,6131ed11a918100d4f4a2452,APPROVED,2023-06-20T22:26:34.605000Z,2023-06-20T22:34:18.754000Z,2023-06-21T14:49:18.926000,2023-06-20T22:34:20.176206Z,465,C92BA3A3,1362,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922795ddfaef852f31714d,647e3f6c937db5698fb7a14a,APPROVED,2023-06-20T22:26:34.938000Z,2023-06-20T22:41:34.828000Z,2023-06-21T14:48:53.379000,2023-06-20T22:41:36.850040Z,900,C92BA3A3,74,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227999d064c0d1138edd0,632096b5574155e8727c50cc,APPROVED,2023-06-20T22:26:36.008000Z,2023-06-20T22:31:15.570000Z,2023-06-21T14:48:53.541000,2023-06-20T22:31:16.233439Z,280,C92BA3A3,1233,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64922799a9862ef51ce36ce8,598cc899e339120001fb88c6,APPROVED,2023-06-20T22:26:39.261000Z,2023-06-20T22:37:58.687000Z,2023-06-21T14:48:53.697000,2023-06-20T22:37:59.240483Z,680,C92BA3A3,4189,71,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227a0f1abbc26a0f13347,5d654282986878001c2a5db7,APPROVED,2023-06-20T22:26:44.804000Z,2023-06-20T22:30:36.875000Z,2023-06-21T14:49:19.115000,2023-06-20T22:30:37.372404Z,233,C92BA3A3,3850,40,Female,White,United States,United States,United States,English,No,Full-Time
649227a9f3a7a076679317ec,5c3bdbf548ad2900017fac31,APPROVED,2023-06-20T22:26:52.376000Z,2023-06-20T22:35:24.844000Z,2023-06-21T14:48:53.858000,2023-06-20T22:35:25.545353Z,513,C92BA3A3,1946,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227b56d7ec0a898a1c035,630bbdba33a8711f454d81d9,APPROVED,2023-06-20T22:27:08.132000Z,2023-06-20T22:39:07.171000Z,2023-06-21T14:48:54.014000,2023-06-20T22:39:07.846026Z,720,C92BA3A3,1263,55,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
649227de98d3a56ab45c9d46,60ac66a8e1bf5a1c51fa864c,APPROVED,2023-06-20T22:27:47.799000Z,2023-06-20T22:37:27.782000Z,2023-06-21T14:48:54.180000,2023-06-20T22:37:28.230747Z,580,C92BA3A3,2481,56,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227e49d064c0d1138ede5,629a6460a0232815dab01a01,APPROVED,2023-06-20T22:27:56.327000Z,2023-06-20T22:38:05.321000Z,2023-06-21T14:49:19.291000,2023-06-20T22:38:06.006247Z,609,C92BA3A3,262,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649227ec5ef1383116149f1b,6108ef831e373bf7435f9134,APPROVED,2023-06-20T22:28:00.641000Z,2023-06-20T22:32:26.216000Z,2023-06-21T14:49:19.448000,2023-06-20T22:32:26.817596Z,266,C92BA3A3,373,26,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
649227f33ce7629c932385d5,5666eb928c23a0001188479e,APPROVED,2023-06-20T22:28:07.074000Z,2023-06-20T22:38:03.045000Z,2023-06-21T14:48:54.334000,2023-06-20T22:38:03.491510Z,596,C92BA3A3,575,52,Male,Black,United States,United States,United States,English,No,Part-Time
64922802ac343dded0e06da4,63756a809455a7613a718c6f,APPROVED,2023-06-20T22:28:18.227000Z,2023-06-20T22:38:38.299000Z,2023-06-21T14:49:19.594000,2023-06-20T22:38:38.867846Z,621,C92BA3A3,986,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64922804119bd27f72b40949,641f9b7b5528c725f5511fdc,APPROVED,2023-06-20T22:28:35.151000Z,2023-06-20T22:35:22.768000Z,2023-06-21T14:49:20.049000,2023-06-20T22:35:23.527553Z,408,C92BA3A3,236,31,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64922805428b737ed522c500,6443231fbc6350e4ee5f2f25,APPROVED,2023-06-20T22:28:23.387000Z,2023-06-20T22:32:55.024000Z,2023-06-21T14:48:54.843000,2023-06-20T22:32:56.585079Z,272,C92BA3A3,342,25,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
649228082424c9b541275071,5b6641d6bd3c8a0001d487d5,APPROVED,2023-06-20T22:28:38.036000Z,2023-06-20T22:33:24.075000Z,2023-06-21T14:49:20.228000,2023-06-20T22:33:24.762432Z,287,C92BA3A3,887,36,Female,White,United States,United States,United States,English,No,Full-Time
6492280a1a661cc9bff5eaf2,5d76bf508da7af001b5fa26c,APPROVED,2023-06-20T22:28:29.081000Z,2023-06-20T22:32:44.487000Z,2023-06-21T14:49:20.384000,2023-06-20T22:32:50.150797Z,256,C92BA3A3,1215,31,Female,White,United States,United States,United States,English,No,Part-Time
649228235faa21fccc0f316e,5bebbb9694bff800011dc37c,APPROVED,2023-06-20T22:28:58.082000Z,2023-06-20T22:33:31.133000Z,2023-06-21T14:49:20.538000,2023-06-20T22:33:33.108034Z,274,C92BA3A3,839,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64922823f1abfaf42251ea94,63655e2bd4adc9ee8998eec3,APPROVED,2023-06-20T22:28:57.438000Z,2023-06-20T22:34:07.983000Z,2023-06-21T14:48:55.059000,2023-06-20T22:34:08.802099Z,311,C92BA3A3,183,32,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6492284423b089bc146e5d96,647e55e4edabdd63e800d717,RETURNED,2023-06-20T22:29:30.287000Z,2023-06-20T22:47:35.158000Z,,2023-06-20T22:47:36.622000Z,,C92BA3A3,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
649228460e10920a7dc3056a,6365a371d807016cebfdb16c,APPROVED,2023-06-20T22:29:32.143000Z,2023-06-20T22:36:06.762000Z,2023-06-21T14:49:20.699000,2023-06-20T22:36:07.281371Z,395,C92BA3A3,947,43,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6492285640e6a3ee34fe740a,5ddbd6e518beb6b1e1de0326,APPROVED,2023-06-20T22:29:48.142000Z,2023-06-20T22:37:28.915000Z,2023-06-21T14:48:55.234000,2023-06-20T22:37:29.461459Z,461,C92BA3A3,4024,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6492285a2424c9b54127508e,5f2dba63cb697e0dd19f79d5,APPROVED,2023-06-20T22:29:49.629000Z,2023-06-20T22:34:08.591000Z,2023-06-21T14:49:20.854000,2023-06-20T22:34:09.117104Z,259,C92BA3A3,470,30,Female,White,United States,United States,United States,English,No,Full-Time
6492285cf9437c6ae23a4bb5,6297567582d2ed2d88ae0450,APPROVED,2023-06-20T22:29:54.260000Z,2023-06-20T22:34:09.015000Z,2023-06-21T14:48:55.411000,2023-06-20T22:34:09.471840Z,255,C92BA3A3,1508,34,Male,White,United States,United States,United States,English,No,Full-Time
6492285f6dea094ca9948ec4,64836981f87b85ab4b89dcf1,APPROVED,2023-06-20T22:30:03.276000Z,2023-06-20T22:37:30.953000Z,2023-06-21T14:49:21.006000,2023-06-20T22:37:31.470009Z,448,C92BA3A3,28,60,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64922862263aba96de4c4f1d,5da9fec949bab300155afb7f,APPROVED,2023-06-20T22:29:56.742000Z,2023-06-20T22:34:52.269000Z,2023-06-21T14:49:21.162000,2023-06-20T22:34:53.175178Z,296,C92BA3A3,3637,49,Female,White,United States,United States,United States,English,No,Full-Time
64922869e4e05e016e357494,6365c4871dc80ca12379cf8e,APPROVED,2023-06-20T22:30:08.094000Z,2023-06-20T22:35:50.022000Z,2023-06-21T14:48:55.569000,2023-06-20T22:35:50.932161Z,342,C92BA3A3,720,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64922881c3cc871b103fcba7,579a4c6a82f7f90001ee9d92,APPROVED,2023-06-20T22:30:28.790000Z,2023-06-20T22:41:54.961000Z,2023-06-21T14:49:21.319000,2023-06-20T22:41:56.062237Z,687,C92BA3A3,1904,52,Female,White,United States,United States,United States,English,No,Part-Time
649228952629d811a97ed515,5e10e3cf14ae637b3c6bb1c3,APPROVED,2023-06-20T22:31:13.955000Z,2023-06-20T22:36:59.966000Z,2023-06-21T14:48:55.727000,2023-06-20T22:37:05.125407Z,347,C92BA3A3,31,28,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
6492289f208fb6ee22349602,62029742ef1cb18a1337c097,APPROVED,2023-06-20T22:30:58.118000Z,2023-06-20T22:36:50.190000Z,2023-06-21T14:48:55.886000,2023-06-20T22:36:50.743880Z,353,C92BA3A3,1224,35,Male,White,United States,United States,United States,English,No,Full-Time
649228a1823900e3796e5d40,5e648efca8c76520c918bb31,APPROVED,2023-06-20T22:39:08.145000Z,2023-06-20T22:45:15.023000Z,2023-06-21T14:48:56.033000,2023-06-20T22:45:16.489948Z,367,C92BA3A3,2310,34,Male,White,United States,United States,United States,English,No,Full-Time
649228b33997dc767064407d,607fb8465341fd553409b92b,APPROVED,2023-06-20T22:31:21.243000Z,2023-06-20T22:38:07.385000Z,2023-06-21T14:49:21.473000,2023-06-20T22:38:07.939882Z,407,C92BA3A3,283,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
649228bc9dd40d00906440a9,5b0b3ef830d562000155366f,APPROVED,2023-06-20T22:31:28.490000Z,2023-06-20T22:38:00.264000Z,2023-06-21T14:49:21.622000,2023-06-20T22:38:00.896967Z,392,C92BA3A3,1785,23,Female,Black,United States,United States,United States,English,No,Full-Time
649228c1435e4b66d23a4b8d,63fd5efe8a2ed86c104fafc1,APPROVED,2023-06-20T22:31:34.174000Z,2023-06-20T22:42:33.048000Z,2023-06-21T14:49:21.774000,2023-06-20T22:42:37.294352Z,659,C92BA3A3,306,51,Female,Mixed,United States,United States,United States,English,No,Full-Time
649228c16d5d440ff80f3162,56494d5b6902220012c4acb7,APPROVED,2023-06-20T22:31:44.354000Z,2023-06-20T22:38:34.274000Z,2023-06-21T14:49:21.955000,2023-06-20T22:38:34.890416Z,410,C92BA3A3,4202,62,Female,White,United States,United States,United States,English,No,Other
649228da55bbfb63665c9d0c,6109ab5dba8ad610b799450a,APPROVED,2023-06-20T22:32:01.558000Z,2023-06-20T22:38:27.802000Z,2023-06-21T14:49:22.127000,2023-06-20T22:38:28.634378Z,387,C92BA3A3,2716,67,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
